Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
2538221,Selected Essays,John Berger,"Berger, John",Geoff Dyer,"=""0375421564""","=""9780375421563""",4,4.34,Pantheon,Hardcover,608,2001,2001,2024/11/06,2024/10/19,,,read,"I bought this book because of a passage from Berger’s “Ways of Seeing” that I encountered in an art history class years ago and still think about all the time: <br/><br/>“""Men dream of women. Women dream of themselves being dreamt of. Men look at women. Women watch themselves being looked at. Women constantly meet glances which act like mirrors reminding them of how they look or how they should look. Behind every glance is a judgment. Sometimes the glance they meet is their own, reflected back from a real mirror [...] She is almost continually accompanied by her own image of herself. Whilst she is walking across a room or whilst she is weeping at the death of her father, she can scarcely avoid envisaging herself walking or weeping. From earliest childhood she has been taught and persuaded to survey herself continually. She has to survey everything she is and everything she does because how she appears to others and in particular how she appears to men is of crucial importance for what is normally thought of as the success of her life.""<br/><br/>Berger was the first to analyze this concept of “male gaze” and in doing so served as inspiration for many other modern day feminist works/research.<br/><br/>As far as this collection of selected essays go, I was very happy with how comprehensive it was. Berger was a great essayist and wrote prolifically. Candidly, I’m marking this as read without finishing the entire book (I read about 1/3 of the essays) but will definitely come back and finish it with I feel like I can stomach some more dense -but very interesting!- art criticism.<br/><br/>My favorites so far have been “Art and Property Now” and “The Changing View of Man in the Portrait”.",,,1,0
1005770,Cezanne (Masters of Art Series),Meyer Schapiro,"Schapiro, Meyer",,"=""0810910438""","=""9780810910430""",3,3.78,Harry N. Abrams,Hardcover,128,1988,1960,2024/11/03,2024/11/04,,,read,"Lately, I’ve been thinking a lot about the creative process, the concept of what it means for something to be “finished,” and how easily we can feel burnt out in a social media driven world that constantly demands “finished” content, whether that’s a set in stone opinion, a polished personal style or a cohesive Instagram aesthetic. <br/><br/>This focus on the end product can easily cause us to overlook the journey of creativity itself.<br/><br/>Cézanne’s body of work serves as a powerful reminder to slow down and appreciate the beauty inherent in the process. He made his creative process visible, shifting the focus from merely rendering objects to showcasing the exploration and ongoing study that went into his work. Through his paintings, he invites us to join him in his process, the painting often present as if Cézanne is still actively engaged in the act of creation, with us the viewer right next to him. No matter how “finished” a Cezanne painting may appear, it feels alive and in conversation with us. <br/><br/>If Cézanne, who can be considered one of the greatest painters of all time, got there by being candid about creative process, why shouldn’t we?<br/><br/>On the book itself - it’s a decent survey of Cézanne and the prints are great quality.",,,1,0
61771675,Hello Beautiful,Ann Napolitano,"Napolitano, Ann",,"=""""","=""""",2,4.13,The Dial Press,Kindle Edition,594,2023,2023,2023/11/05,2023/09/01,,,read,"This book has its moments, but was not for me. Maybe this is because I identified with Julia in the beginning only to watch her completely turn her back on her family, or maybe I didn’t like it because all of the characters felt a little incomplete/inconsistent character-wise.",,,1,0
56922687,These Precious Days: Essays,Ann Patchett,"Patchett, Ann",,"=""0063092786""","=""9780063092785""",3,4.42,Harper,Hardcover,320,2021,2021,2024/10/25,2024/10/17,,,read,"Good essay/short story collection! I hadn’t read anything by Ann Pachett before this, but I will be adding Tom Lake & Dutch House to my reading list! Already ordered Dutch House - there’s an essay about choosing/commissioning the cover art that contributed to an impulsive 2am amazon purchase.<br/><br/>On a mostly unrelated note, I think my next read will be “Love in the Time of Cholera” (a book I lugged around all summer but never actually opened). I feel like the universe has been is sending me signs to read it.",,,1,0
60194162,Demon Copperhead,Barbara Kingsolver,"Kingsolver, Barbara",,"=""""","=""""",0,4.47,Harper,Hardcover,560,2022,2022,,2024/10/11,to-read,to-read (#79),to-read,,,,0,0
46041465,Everything I Know About Love,Dolly Alderton,"Alderton, Dolly",,"=""0062968785""","=""9780062968784""",2,3.94,Harper,Hardcover,368,2020,2018,2024/10/10,2024/10/10,,,read,DNF - I probably read 25% by paging through & reading chapters with titles I thought sounded interesting.,,,1,0
101124639,Bright Young Women,Jessica Knoll,"Knoll, Jessica",,"=""1501153226""","=""9781501153228""",3,3.98,S&S/ Marysue Rucci Books,Hardcover,384,2023,2023,2024/10/06,2024/09/23,,,read,"I liked this! <br/><br/>I’m not a huge fan of true crime as a genre and something about “fictionalized true crime” framing of this book felt a bit off to me. <br/><br/>That being said, I was entertained by the story. I’m from Washington state so enjoyed all the location references in Ruth’s story, and felt like I could relate a lot Pamela’s character.",,,1,0
6147461,Jane Eyre,Charlotte Brontë,"Brontë, Charlotte",Coralie Bickford-Smith,"=""0141040386""","=""9780141040387""",5,4.16,Penguin Classics,Hardcover,578,2008,1847,2023/03/31,2022/08/07,favorites,favorites (#1),read,"This is definitely an all time favorite. I also think it’s WAY better as a reread when you know that it picks up after the first 120 pages. It almost (but not quite) makes those first 120 pages enjoyable.<br/><br/>~~~~~~~~~~~~~~~~~~~~~~<br/><br/>March 2023: <br/><br/>I wanted to read more classics this year, and I fear that by starting with Jane Eyre, my goal will go unrealized. It is hard to imagine a story that will top this one. Brontë beautifully depicts the strength of the human spirit and the importance of being true to yourself & your beliefs.",,,1,0
61439040,1984,George Orwell,"Orwell, George",Thomas Pynchon,"=""0452284236""","=""9780452284234""",3,4.20,Plume,Paperback,368,2022,1949,2023/10/26,2023/08/21,,,read,"1984 is a classic for a reason. As a novel, it is by no means perfect, but the world and ideas depicted in this dystopian society make it a must read.",,,1,0
40180038,"Experience on Demand: What Virtual Reality Is, How It Works, and What It Can Do",Jeremy Bailenson,"Bailenson, Jeremy",,"=""039335685X""","=""9780393356854""",4,3.91,W. W. Norton & Company,Paperback,304,2019,,2023/03/19,2022/08/07,,,read,"Experience on Demand is not a book that seeks to explore or explain the cutting edge of VR technology. It is instead a survey about how how humans interact with this new technology and the physiological ways that VR can and almost certainly will be a force for both good and bad in society. An accessible introduction to virtual reality, I will be recommending it to anyone interested in the field.",,,1,0
37781,"Things Fall Apart (The African Trilogy, #1)",Chinua Achebe,"Achebe, Chinua",,"=""""","=""""",4,3.75,Anchor Books,Paperback,215,1994,1958,2024/09/19,2024/09/02,,,read,"This was a hard book to start. I think because the ""hero"" is hard to cheer for. The fun of reading classics is that you get the opportunity to realize how universal, across both place and time, so many of our struggles are. Okonkwo is introduced as the strongman of his village, and his obsession with maintaining this hypermasculine image-both in the eyes of himself and his kinsmen, and as a way to distance himself from his father's legacy-ultimately becomes his fatal flaw:<br/><br/>“Okonkwo ruled his household with a heavy hand. His wives, especially the youngest, lived in perpetual fear of his fiery temper, and so did his little children. Perhaps down in his heart Okonkwo was not a cruel man. But his whole life was dominated by fear, the fear of failure and of weakness. It was deeper and more intimate than the fear of evil and capricious gods and of magic, the fear of the forest, and of the forces of nature, malevolent, red in tooth and claw. Okonkwo's fear was greater than these. It was not external but lay deep within himself. It was the fear of himself, lest he should be found to resemble his father.” (pg. 10)<br/><br/>Set in the 1890s, the novel deals with the beginnings of British colonialism on the traditional Igbo society in Nigeria. <br/><br/>One of the most interesting things I took away from this book is the pattern that those who suffer most under the current system often the first to adopt a new one. The villagers who are most discontent are the first to embrace Christianity. On the flip side, characters like Okonkwo, who thrive under the traditional ways, are the most resistant to the changes brought by the missionaries.<br/><br/>The Ibo people who first converted to Christianity likely didn’t want the missionaries to take control over their clan. They were simply seeking solace from the aspects of their culture that caused them pain—like Nwoye, who was traumatized by the cultural violence that led to his brother Ikemefuna's death, or the mothers forced to abandon their twins due to the belief that they were evil. They found sympathy in Christianity, which offered an alternative to the harshness they faced.<br/><br/>Okonkwo has the potential to be a great leader, but his unwillingness to sympathize with kinsmen that do not embody the traditional views of his culture eventually leads to his downfall. While it’s clear that the colonizers had no right to impose their beliefs, I can’t help but wonder how things might have turned out differently if there was a willingness to change or adapt some traditions.  Is it possible the Christian missionaries would have struggled to gain such a foothold?<br/><br/>This idea connects to various moments in history including modern-day America, where radical movements gain strength when people refuse to change or listen to one another. It emphasizes the importance of dialogue and finding common ground during times of upheaval. At the end of the book, Okonkwo sees only one path forward: civil war. When he believes his clan lacks the heart for this fight, he chooses to take his own life rather than seek a new way for the Ibo people. This tragic conclusion underscores the dangers of inflexibility and the dire consequences when leaders refuse to adapt. ",,,1,0
10595251,Love in a Cold Climate,Nancy Mitford,"Mitford, Nancy",,"=""0307741354""","=""9780307741356""",0,3.81,Vintage,Kindle Edition,235,2010,1949,,2024/03/03,to-read,to-read (#78),to-read,,,,1,0
24233708,"An Absolutely Remarkable Thing (The Carls, #1)",Hank Green,"Green, Hank",,"=""1524743453""","=""9781524743451""",2,4.03,Dutton,Kindle Edition,343,2018,2018,2024/08/05,2024/06/02,,,read,"DNF - I liked the plot (at least of the first 100 or so pages I got through), but had a really hard time with the writing style.",,,1,0
26805367,Villette,Charlotte Brontë,"Brontë, Charlotte",,"=""0241198968""","=""9780241198964""",4,3.78,Penguin Classics,Hardcover,619,2016,1853,2024/09/02,2023/10/23,,,read,"I liked this book, but I can’t quite articulate why. I do however know that I love the way that Charlotte Brontë writes.<br/><br/>The last few chapters made me cry!! I’d love to revisit this book in the future, maybe after reading Brontë biography.",,,1,0
60764314,The Masque of the Red Death (Little Clothbound Classics),Edgar Allan Poe,"Poe, Edgar Allan",Coralie Bickford-Smith,"=""0241573750""","=""9780241573754""",3,4.06,Penguin Classics,Hardcover,129,2023,1842,2024/02/26,2024/01/18,,,read,I don’t know if Edgar Allen Poe is not for me or I was just not in the right mood to read these short stories. My favorites were The Black Cat and The Tell-Tale Heart.,,,1,0
23156181,Beloved,Toni Morrison,"Morrison, Toni",,"=""""","=""""",0,3.98,Vintage Digital,ebook,354,2014,1987,,2024/01/13,to-read,to-read (#61),to-read,,,,0,0
49771904,Flowers for Algernon,Daniel Keyes,"Keyes, Daniel",,"=""""","=""""",0,4.24,Gateway,ebook,228,2012,1966,,2024/06/23,to-read,to-read (#77),to-read,,,,0,0
6115,Siddhartha,Hermann Hesse,"Hesse, Hermann","Joachim Neugroschel, Ralph Freedman","=""0142437182""","=""9780142437186""",0,4.08,Penguin Books,Paperback,132,2002,1922,,2024/06/23,to-read,to-read (#76),to-read,,,,0,0
35952955,My Antonia,Willa Cather,"Cather, Willa",Jane Smiley,"=""0525562869""","=""9780525562863""",5,3.84,Vintage,Paperback,304,2018,1918,2024/06/12,2024/06/04,,,read,"“There seemed to be nothing to see; no fences, no creeks or trees, no hills or fields. If there was a road, I could not make it out in the faint starlight. There was nothing but land: not a country at all, but the material out of which countries are made.”<br/><br/>My Ántonia by Willa Cather is like Little House on the Prairie but for grown-ups. As a “classic”, I think it is extremely accessible and engaging.<br/><br/>Cather’s writing exudes nostalgia and she has a wonderful ability to make the mundane seem magical. Her vivid descriptions of the Nebraskan landscape and the pioneer life capture the essence of a bygone era, transporting readers to a simpler time.<br/>",,,1,0
17349731,Vanity Fair,William Makepeace Thackeray,"Thackeray, William Makepeace",,"=""0141199547""","=""9780141199542""",3,3.81,Penguin Classics,Hardcover,912,2013,1847,2024/06/02,2023/08/17,,,read,"I finished it, but barely. I’m a big fan of the story and love the amazon adaption with Olivia Cooke. Becky Sharp is one of my favorite characters I’ve encountered in literature and for her, I’ll definitely try to reread this in the future. <br/><br/>That being said it was a real relief to finish this. It’s a long book and I was not in the right mood to read a 900 page Victorian novel so by the time I was halfway through I had switched to the audiobook format.",,,1,0
37119767,The Pursuit of Love,Nancy Mitford,"Mitford, Nancy",,"=""0241984076""","=""9780241984079""",4,3.95,Penguin Essentials,Paperback,211,2018,1945,2022/08/29,2022/08/14,,,read,"“Linda herself has shown us one further possibility: that a life lived with passion and brio may have beauty and value, even if one ends up with ""nothing to show for it"" and that the search for true love is a noble endeavour, whether or not it concludes in domestic bliss.”",,,2,0
30288282,The Immortalists,Chloe  Benjamin,"Benjamin, Chloe",,"=""0735213186""","=""9780735213180""",0,3.71,G.P. Putnam's Sons,Hardcover,346,2018,2018,,2024/04/13,to-read,to-read (#75),to-read,,,,0,0
6706274,Crime and Punishment,Fyodor Dostoevsky,"Dostoevsky, Fyodor",David McDuff,"=""014045568X""","=""9780140455687""",5,4.29,Penguin Classics,Hardcover,671,2008,1866,2024/02/17,2024/01/04,,,read,I fear I may be the type of person who genuinely enjoys 19th century Russian door-stoppers.<br/><br/>Update: it’s been 2 months since I finished it and I can’t stop thinking about this book.,,,1,0
29889255,"Dune (Dune Chronicles, #1)",Frank Herbert,"Herbert, Frank","Brian Herbert, Neil Gaiman","=""0143111582""","=""9780143111580""",0,4.29,Penguin Classics,Hardcover,694,2016,1965,,2023/09/02,to-read,to-read (#36),to-read,,,,0,0
9822053,Middlemarch,George Eliot,"Eliot, George",Rosemary Ashton,"=""0141196890""","=""9780141196893""",5,4.04,Penguin Classics,Hardcover,880,2011,1872,2024/03/28,2023/08/17,favorites,favorites (#3),read,"This is my new favorite book. It’s long & slow-going, but it’s also nearly perfect.",,,1,0
15810872,Les Misérables,Victor Hugo,"Hugo, Victor","Coralie Bickford-Smith, Norman Denny","=""1846140498""","=""9781846140495""",0,4.21,Penguin Classics,Hardcover,1232,2012,1862,,2024/03/03,to-read,to-read (#69),to-read,,,,0,0
51183428,The Love Songs of W.E.B. Du Bois,Honorée Fanonne Jeffers,"Jeffers, Honorée Fanonne",,"=""006294293X""","=""9780062942937""",0,4.51,Harper ,Hardcover,816,2021,2021,,2024/04/08,to-read,to-read (#74),to-read,,,,0,0
10414941,Catherine the Great: Portrait of a Woman,Robert K. Massie,"Massie, Robert K.",,"=""0679456724""","=""9780679456728""",3,3.94,"Random House, Inc. (NY)",Hardcover,656,2011,2011,2024/04/04,2024/02/20,,,read,I loved the first 1/2 of this biography (basically up until her memoirs stopped). The second half dragged a bit and - at least in my opinion - went too in-depth about specific public policies and people who weren’t Catherine.,,,1,0
180357146,The Covenant of Water,Abraham   Verghese,"Verghese, Abraham",,"=""0802162177""","=""9780802162175""",0,4.41,Grove Press,Paperback,715,2025,2023,,2024/04/02,to-read,to-read (#73),to-read,,,,0,0
50088631,Hidden Valley Road: Inside the Mind of an American Family,Robert Kolker,"Kolker, Robert",,"=""038554376X""","=""9780385543767""",0,4.15,Doubleday ,Hardcover,377,2020,2020,,2024/03/24,to-read,to-read (#72),to-read,,,,0,0
60470072,"Idol, Burning",Rin Usami,"Usami, Rin",Asa Yoneda,"=""0063213281""","=""9780063213289""",0,3.20,HarperVia,Hardcover,144,2022,2020,,2024/03/14,to-read,to-read (#71),to-read,,,,0,0
1111,The Power Broker: Robert Moses and the Fall of New York,Robert A. Caro,"Caro, Robert A.",,"=""0394720245""","=""9780394720241""",0,4.53,Vintage Books,Paperback,1246,1975,1974,,2024/03/03,to-read,to-read (#70),to-read,,,,0,0
24874303,"The Tell-Tale Heart (Penguin Little Black Classics, #31)",Edgar Allan Poe,"Poe, Edgar Allan",,"=""0141397268""","=""9780141397269""",4,4.24,Penguin Classics,Paperback,48,2015,1843,,2024/02/26,,,read,A memorable short story. I read this a couple weeks after finishing “Crime and Punishment” and thought that “The Tell-Tale Heart” makes a great companion piece.,,,1,0
3016963,The Cask of Amontillado,Edgar Allan Poe,"Poe, Edgar Allan",Gary Kelley,"=""1583415807""","=""9781583415801""",4,4.07,Creative Co,Library Binding,32,2008,1846,,2024/02/24,,,read,"I’m the type to immediately forget all the details/plot points after finishing a book, but the content of this short story has stuck with me since first reading it in middle school.",,,1,0
419520,Ligeia,Edgar Allan Poe,"Poe, Edgar Allan",,"=""1594561907""","=""9781594561900""",4,3.73,BookSurge Classics,Paperback,32,2004,1838,,2024/02/26,,,read,I felt like this was a (refreshing) departure from the usual Edgar Allen Poe story.,,,1,0
52857700,"House of Flame and Shadow (Crescent City, #3)",Sarah J. Maas,"Maas, Sarah J.",,"=""1681193094""","=""9781681193090""",3,4.23,Bloomsbury Publishing,ebook,835,2024,2024,2024/02/03,2023/09/01,,,read,Patiently waiting for Ava to read this book so I can write a review without spoiling anything…,,,1,0
1763811,The Black Cat,Edgar Allan Poe,"Poe, Edgar Allan",Alan James Robinson,"=""0930350871""","=""9780930350871""",5,4.03,Northeastern University Press,Hardcover,27,1986,1843,,2024/02/03,,,read,This is currently my favorite the of Edgar Allen Poe’s short stories I have read thus far.,,,1,0
60049877,The Age of Innocence,Edith Wharton,"Wharton, Edith",,"=""1784878065""","=""9781784878061""",4,3.97,Vintage Classics,Paperback,336,2023,1920,2024/02/22,2023/10/23,,,read,This is the “pulitzer prize winning” / “classic literature” version of Daisy Jones and the Six. I am a big fan of Edith Wharton and enjoy how fresh and relevant her writing feels even after 100 years.,,,1,0
37901571,If Cats Disappeared from the World,Genki Kawamura,"Kawamura, Genki",Eric Selland,"=""1250294053""","=""9781250294050""",0,3.79,Flatiron Books,Hardcover,168,2019,2012,,2024/02/26,to-read,to-read (#68),to-read,,,,0,0
11353340,The Masque of the Red Death,Edgar Allan Poe,"Poe, Edgar Allan",,"=""""","=""""",3,4.06,,ebook,48,2011,1842,,2024/02/03,,,read,A timely read in the age of covid / lockdowns / quarantine bubbles. ,,,1,0
23567601,The Fall of the House of Usher,Edgar Allan Poe,"Poe, Edgar Allan",,"=""""","=""""",3,3.85,,Paperback,50,1995,1839,,2024/02/03,,,read,"A bit hard to get in to. The prose is beautiful, but challenging, and the story really picks up in the second half.",,,1,0
182663,The Memoirs of Catherine the Great (Modern Library Classics),Catherine II,"II, Catherine","Markus Cruse, Hilde Hoogenboom","=""0812969871""","=""9780812969870""",0,3.86,Random House Publishing Group,Paperback,352,2006,1859,,2024/02/20,to-read,to-read (#67),to-read,,,,0,0
22896665,Much Ado About Nothing,William Shakespeare,"Shakespeare, William",,"=""0141396598""","=""9780141396590""",0,4.06,Penguin Press,Paperback,224,2015,1598,,2024/02/06,to-read,to-read (#66),to-read,,,,0,0
23856,The Sisters: The Saga of the Mitford Family,Mary S. Lovell,"Lovell, Mary S.",,"=""0393324141""","=""9780393324143""",0,3.92,W.W. Norton & Company,Paperback,611,2003,2001,,2024/02/03,to-read,to-read (#65),to-read,,,,0,0
60758184,Lady Susan,Jane Austen,"Austen, Jane",,"=""0241582520""","=""9780241582527""",4,3.66,Penguin Classics,Hardcover,128,2023,1871,2024/01/28,2024/01/18,,,read,"Short and sweet. Lady Susan is a villain you love to hate. The ending is a bit abrupt, but given the length of the novella it’s hard to be upset.",,,1,0
28010569,War and Peace,Leo Tolstoy,"Tolstoy, Leo",Antony Briggs,"=""0241265541""","=""9780241265543""",5,4.17,Penguin Classics,Hardcover,1440,2016,1869,2024/01/29,2023/12/03,,,read,"War and Peace is the only book I’ve ever read that after finishing the final chapter, I am ready to dive right back in again at page 1. I loved this book and will surely revisit it again in the future - potentially as soon into the future as tomorrow.<br/><br/>I read Anna Karenina earlier this year and while that book was beautiful I felt like I hadn’t lived enough life to really “get it”. I couldn’t fully relate to Anna and therefore I don’t think I will able to grasp the full power of the novel until I have more life under my belt. <br/><br/>War and Peace is different. This book is a masterclass on all that’s important about life. Tolstoy ask all the big questions. ",,,1,0
23692271,Sapiens: A Brief History of Humankind,Yuval Noah Harari,"Harari, Yuval Noah",,"=""""","=""""",0,4.33,Vintage,Paperback,512,2015,2011,,2022/07/26,to-read,to-read (#64),to-read,,,,0,0
60758183,The Lottery,Shirley Jackson,"Jackson, Shirley",,"=""0241590531""","=""9780241590539""",0,4.02,Penguin Classics,Hardcover,232,2022,1949,,2024/01/18,to-read,to-read (#63),to-read,,,,0,0
60764312,Of Ghosts and Goblins,Lafcadio Hearn,"Hearn, Lafcadio",,"=""0241573726""","=""9780241573723""",0,3.78,Penguin Classics,Hardcover,203,2022,1904,,2024/01/18,to-read,to-read (#62),to-read,,,,0,0
28109997,"Slow Days, Fast Company: The World, the Flesh, and L.A.",Eve Babitz,"Babitz, Eve",Matthew  Specktor,"=""1681370085""","=""9781681370088""",0,4.08,New York Review Books,Paperback,162,2016,1977,,2023/09/28,to-read,to-read (#44),to-read,,,,0,0
11840642,Bleak House,Charles Dickens,"Dickens, Charles","Hablot K. Brown, Nicola Bradbury, Terry Eagleton","=""0141198354""","=""9780141198354""",0,4.02,Penguin Classics,Hardcover,1037,2011,1853,,2023/11/11,to-read,to-read (#57),to-read,,,,0,0
26027451,The Tenant of Wildfell Hall,Anne Brontë,"Brontë, Anne",Stevie Davies,"=""024119895X""","=""9780241198957""",0,4.03,Penguin Classics,Hardcover,542,2016,1848,,2023/10/23,to-read,to-read (#47),to-read,,,,0,0
21262470,David Copperfield,Charles Dickens,"Dickens, Charles",,"=""0141394641""","=""9780141394640""",0,4.04,Penguin Classics,Hardcover,1024,2014,1850,,2023/11/01,to-read,to-read (#53),to-read,,,,0,0
25291348,Twenty Thousand Leagues Under the Sea (Captain Nemo #2),Jules Verne,"Verne, Jules",,"=""0241198771""","=""9780241198773""",0,3.89,Penguin Classics,Hardcover,496,2015,1869,,2022/08/07,to-read,to-read (#16),to-read,,,,0,0
6471067,Tess of the D'Urbervilles,Thomas Hardy,"Hardy, Thomas","Coralie Bickford-Smith, Margaret Randolph Higonnet, Tim Dolin","=""0141040335""","=""9780141040332""",0,3.84,Penguin Classics,Hardcover,592,2008,1891,,2023/10/23,to-read,to-read (#50),to-read,,,,0,0
7181829,Alice's Adventures in Wonderland and Through the Looking Glass,Lewis Carroll,"Carroll, Lewis","Hugh Haughton, John Tenniel, Coralie Bickford-Smith","=""0141192461""","=""9780141192468""",0,4.06,Penguin Classics,Hardcover,356,2009,1871,,2023/09/02,to-read,to-read (#34),to-read,,,,0,0
36619207,A Christmas Carol,Charles Dickens,"Dickens, Charles",,"=""0241331609""","=""9780241331606""",0,4.09,Penguin,Hardcover,85,2017,1843,,2023/09/02,to-read,to-read (#28),to-read,,,,0,0
20893527,"Anne of Green Gables (Anne of Green Gables, #1)",L.M. Montgomery,"Montgomery, L.M.",Anna  Bond,"=""0147514002""","=""9780147514004""",0,4.33,Puffin Books,Hardcover,427,2014,1908,,2023/09/02,to-read,to-read (#45),to-read,,,,0,0
6929661,The Odyssey (Penguin Clothbound Classics),Homer,"Homer, Homer","D.C.H. Rieu, Coralie Bickford-Smith, E.V. Rieu, Peter V. Jones","=""0141192445""","=""9780141192444""",0,3.83,Penguin Classics,Hardcover,348,2009,-800,,2023/09/19,to-read,to-read (#46),to-read,,,,0,0
18367369,The Canterbury Tales,Geoffrey Chaucer,"Chaucer, Geoffrey",,"=""0141393211""","=""9780141393216""",0,3.53,Penguin Classic,Hardcover,528,2013,1400,,2024/01/04,to-read,to-read (#60),to-read,,,,0,0
6148028,"Catching Fire (The Hunger Games, #2)",Suzanne Collins,"Collins, Suzanne",,"=""0439023491""","=""9780439023498""",0,4.36,Scholastic Press,Hardcover,391,2009,2009,,2024/01/04,,,read,,,,1,0
7260188,"Mockingjay (The Hunger Games, #3)",Suzanne Collins,"Collins, Suzanne",,"=""0439023513""","=""9780439023511""",0,4.12,Scholastic Press,Hardcover,390,2010,2010,,2024/01/04,,,read,,,,1,0
2767052,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,"Collins, Suzanne",,"=""0439023483""","=""9780439023481""",0,4.35,Scholastic Press,Hardcover,374,2008,2008,,2024/01/04,,,read,,,,1,0
18306732,Frankenstein,Mary Wollstonecraft Shelley,"Shelley, Mary Wollstonecraft",Maurice Hindle,"=""0141393394""","=""9780141393391""",0,3.91,Penguin Classics,Hardcover,273,2013,1818,,2023/09/02,to-read,to-read (#38),to-read,,,,0,0
10988,"Drums of Autumn (Outlander, #4)",Diana Gabaldon,"Gabaldon, Diana",,"=""0385335989""","=""9780385335980""",0,4.36,Dell,Paperback,880,2001,1996,,2023/09/01,,,read,,,,1,0
5292557,"Outlander (Outlander, #1)",Diana Gabaldon,"Gabaldon, Diana",,"=""""","=""""",0,4.26,Dell,ebook,866,2004,1991,,2023/09/01,,,read,,,,1,0
56947799,"Romancing Mister Bridgerton (Bridgertons, #4)",Julia Quinn,"Quinn, Julia",,"=""""","=""""",2,3.88,Piatkus,Kindle Edition,374,2009,2002,2023/01/06,2023/01/04,,,read,Penelope’s character is definitely one of the Quinn’s best.,,,1,0
62622946,"When He Was Wicked (Bridgertons, #6)",Julia Quinn,"Quinn, Julia",,"=""""","=""""",3,3.98,Avon,Kindle Edition,448,2022,2004,2023/01/10,2023/01/08,,,read,"Francesca was, surprising, the most likable Bridgeton sibling. This was probably my favorite of the 8.",,,1,0
57094339,"It's in His Kiss (Bridgertons, #7)",Julia Quinn,"Quinn, Julia",,"=""0063141299""","=""9780063141292""",2,3.97,Avon,Paperback,448,2021,2005,2023/01/13,2023/01/13,,,read,I saw another reviewer write “I’m going to choke down every Bridgerton book until it kills me”… That is how I feel at this point in the series. One more book left and then I can be done!,,,1,0
56710193,"To Sir Phillip, With Love (Bridgertons, #5)",Julia Quinn,"Quinn, Julia",,"=""0349429464""","=""9780349429465""",1,3.69,Piatkus,Paperback,384,2021,2003,2023/01/16,2023/01/16,,,read,This was probably one of my least favorites in the series.,,,1,0
57094340,"On the Way to the Wedding (Bridgertons, #8)",Julia Quinn,"Quinn, Julia",,"=""0063141302""","=""9780063141308""",3,3.83,Avon,Paperback,496,2021,2006,2023/03/21,2023/03/21,,,read,"I’M FINALLY DONE WITH THE BRIDGERTON BOOKS! This was one of the more enjoyable for me. I found Gregory to be the most likable of the Bridgerton brothers and while Quinn’s plot was spectacularly unrealistic, the last 100 pages made for an exciting and eventful read.",,,1,0
18306723,Anna Karenina,Leo Tolstoy,"Tolstoy, Leo","Richard Pevear, Larissa Volokhonsky","=""014119961X""","=""9780141199610""",4,4.10,Penguin Classic,Hardcover,864,2013,1878,2023/05/03,2023/04/02,,,read,"Tolstoy's has an amazing ability to show how we change our minds, or how our minds just do change - how enamored we become of a person, a place, a whole population, an idea, an ideal - and then how that great love, which seemed so utterly meaningful and complete, sours or evaporates just days, hours, or even minutes later.<br/><br/>In Anna Karinina, just like in real life, there are no real villains, no real unsympathetic characters that cause obstacles for our heroes, the villains whom it feels good to hate. No, everyone, in addition to their pathetic little ugly traits also has redeeming qualities. Anna's husband, despite appearing as a monster to Anna after her passionate affair, still is initially willing to give her the freedom of the divorce that she needs. Stiva Oblonsky, repulsive in his carelessness and cheating, wins us over with his gregarious and genuinely friendly personality; Anna herself, despite her outbursts, is a devoted mother to her son (at least initially). Levin may appear to be monstrous in his jealousy, but the next moment he is so overwhelmingly in love that it's hard not to forgive him.<br/><br/>This is definitely a book that I will have to reread  after I can relate to more of the life experiences that these characters went through. ",,,1,0
42643855,The War of the Worlds (Penguin Clothbound Classics),H.G. Wells,"Wells, H.G.","Coralie Bickford-Smith, Brian W. Aldiss, Patrick Parrinder, Andy Sawyer","=""024138270X""","=""9780241382707""",3,3.83,Penguin Classics,Hardcover,199,2019,1898,2023/08/14,2023/04/21,,,read,"One of my favorite parts of this book was the contextual juxtaposition of the book’s 125 year old plot (i.e. aliens from mars look to escape their cooling planet by overtaking earth) and my knowledge of modern day innovation (i.e. humans working towards escaping global warming by colonizing mars). <br/><br/>Written in 1897, The War of the Worlds is one of the earliest stories about mankind and aliens. Many consider this book to be the inception of the science fiction genre. It is indeed the kernel and the seed of all the later tales of extraterrestrial invasion and tropes of apocalyptic destruction. <br/><br/>Some twenty years later, Wells's story comes to life in the form of World War I. While humans are pitted against each other rather than extraterrestrial invaders we see a technological arsenal not unlike that of the Martians (cf. mechanised artillery, chemical warfare, surgical strikes).<br/><br/>While at times I found this book hard to get through, I really enjoyed how Wells gives just as much attention to the ways in which people react to crisis as the Martians' actions themselves. The plot was much less excited to me as a reader in 2023 (who has seen this trope evolve into more exciting forms in pop culture) than it would have likely been to a 19th century reader. However, I thought the critiques of colonialism, religious hypocrisy, and humans treatment of animals were well done.",,,1,0
